ITEM;206;481;0.54;77.57101
ITEM;161;723;0.82;77.57101
ITEM;2019;151;0.97;77.57101
ITEM;2042;497;1.11;77.57101
ITEM;2039;252;0.98;3774.876
ITEM;200;633;0.75;3774.876
ITEM;2026;41;0.84;3774.876
ITEM;2021;744;1.20;3774.876
ITEM;2031;753;1.22;3774.876
ITEM;213;870;0.85;3774.876
ITEM;2023;336;1.03;3774.876
ITEM;217;234;0.68;3774.876
ITEM;164;343;1.05;26.0775
ITEM;202;476;0.86;26.0775
ITEM;208;945;1.14;176.673
ITEM;210;91;0.53;47.84162
ITEM;2005;989;0.81;232.2637
ITEM;2017;591;0.56;232.2637
ITEM;2002;295;0.64;96.855
ITEM;2043;538;0.79;96.855
ITEM;2049;268;1.14;6499.642
ITEM;211;710;0.64;61.26812
ITEM;158;536;0.98;48.64088
ITEM;214;631;0.57;48.64088
ITEM;2001;281;0.95;48.64088
ITEM;2015;349;1.20;505.4682
ITEM;219;764;0.91;505.4682
ITEM;2004;513;0.91;505.4682
ITEM;401;765;0.95;505.4682
ITEM;216;860;1.21;211.9898
ITEM;2011;547;0.88;211.9898
ITEM;205;244;1.18;211.9898
ITEM;156;4;1.20;211.9898
ITEM;2013;753;0.96;211.9898
ITEM;2047;198;1.24;211.9898
ITEM;2046;567;0.79;211.9898
ITEM;151;605;0.66;211.9898
ITEM;209;618;0.53;211.9898
ITEM;218;117;1.20;211.9898
ITEM;163;195;0.57;211.9898
ITEM;165;669;1.11;211.9898
ITEM;2041;954;1.04;753.3768
ITEM;2497;39;0.95;753.3768
ITEM;2350;61;0.92;753.3768
ITEM;2312;47;0.62;753.3768
ITEM;2398;63;1.18;715.8475
ITEM;2275;23;0.70;715.8475
ITEM;2486;68;1.09;2561.635
ITEM;2106;14;0.54;2561.635
ITEM;2156;6;0.62;2561.635
ITEM;2248;82;1.16;2561.635
ITEM;2557;45;0.56;2561.635
ITEM;2196;56;0.64;2561.635
ITEM;2161;91;0.84;10084.5
ITEM;2460;76;0.74;10084.5
ITEM;2251;2;0.65;10084.5
ITEM;2304;37;1.12;79337.98
ITEM;2535;3;1.21;79337.98
ITEM;2113;57;0.75;79337.98
ITEM;2180;76;0.55;79337.98
ITEM;2505;40;1.15;79337.98
ITEM;2128;83;0.81;79337.98
ITEM;2412;31;1.10;6303
ITEM;2338;85;1.25;1.56581E+07
ITEM;2472;80;1.05;1.56581E+07
ITEM;2158;45;0.59;1.56581E+07
ITEM;2138;61;0.96;1.56581E+07
ITEM;2269;83;0.54;1.56581E+07
ITEM;2114;9;1.15;1.56581E+07
ITEM;2435;87;0.63;478.3987
ITEM;2498;56;1.20;478.3987
ITEM;2334;39;0.64;478.3987
ITEM;2396;52;1.23;478.3987
ITEM;2361;12;1.23;478.3987
ITEM;2438;4;1.21;478.3987
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;221;0.78
SKILL;212;1.71
SKILL;45;1.29
SKILL;4;1.45
SKILL;210;1.31
SKILL;56;1.59
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;1.09;ship_data_(support_carrier_1).txt
SHIP;2;0.96;ship_data_(battle_escort_1).txt
SHIP;3;1.04;ship_data_(recon_carrier_1).txt
SHIP;4;0.91;ship_data_(battle_cruiser_1).txt
SHIP;5;1.08;ship_data_(megaship_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
