ITEM;311;16;0.64;27.30301
ITEM;302;38;0.52;27.30301
ITEM;323;6;0.61;27.30301
ITEM;313;55;0.89;27.30301
ITEM;321;55;1.01;27.30301
ITEM;24;406;0.78;27.30301
ITEM;4;155;1.09;27.30301
ITEM;3;313;1.25;27.30301
ITEM;25;258;0.65;2982.156
ITEM;23;69;0.57;2982.156
ITEM;20;337;0.95;2982.156
ITEM;5;380;1.22;2982.156
ITEM;6;236;0.72;2982.156
ITEM;22;458;0.76;2982.156
ITEM;21;206;1.20;2982.156
ITEM;1;552;0.58;2982.156
ITEM;2;596;0.97;2982.156
ITEM;110;821;1.09;2982.156
ITEM;115;627;1.13;2982.156
ITEM;101;567;1.27;1.020573
ITEM;109;99;1.20;1.020573
ITEM;114;8;0.76;1.020573
ITEM;112;311;1.06;1.020573
ITEM;100;327;0.87;1.020573
ITEM;111;871;0.82;23.31228
ITEM;102;814;1.05;2.866709
ITEM;107;824;0.70;2.866709
ITEM;103;441;0.66;2.866709
ITEM;104;119;1.12;2.866709
ITEM;108;413;1.17;2.866709
ITEM;105;592;0.88;2.866709
ITEM;2000;186;0.74;2.866709
ITEM;106;817;1.06;11.73285
ITEM;118;276;1.12;11.73285
ITEM;113;141;1.16;11.73285
ITEM;213;19;0.71;11.73285
ITEM;155;223;0.72;11.73285
ITEM;200;462;0.77;53.81695
ITEM;2001;593;1.26;162.7268
ITEM;158;321;0.52;162.7268
ITEM;212;96;1.13;162.7268
ITEM;203;250;0.78;162.7268
ITEM;2016;280;0.68;162.7268
ITEM;159;71;1.17;162.7268
ITEM;2014;198;0.76;162.7268
ITEM;218;286;0.94;162.7268
ITEM;2015;2;1.25;162.7268
ITEM;156;44;0.96;162.7268
ITEM;2013;593;0.62;123.8385
ITEM;161;178;0.78;123.8385
ITEM;157;277;0.90;123.8385
ITEM;168;282;1.23;123.8385
ITEM;2011;106;1.20;123.8385
ITEM;164;27;1.25;30.64681
ITEM;2019;291;0.52;30.64681
ITEM;2018;143;0.63;30.64681
ITEM;153;399;0.56;30.64681
ITEM;201;118;1.21;30.64681
ITEM;2006;213;0.66;30.64681
ITEM;170;124;0.84;30.64681
ITEM;2012;208;0.70;30.64681
ITEM;2008;246;1.06;30.64681
ITEM;215;457;0.92;30.64681
ITEM;205;377;0.67;30.64681
ITEM;165;550;0.92;67.26221
ITEM;152;317;0.53;67.26221
ITEM;214;256;0.78;67.26221
ITEM;2003;224;0.97;67.26221
ITEM;208;191;1.06;165.7133
ITEM;204;520;1.07;121.5155
ITEM;2005;200;0.88;251.1593
ITEM;2007;315;1.12;251.1593
ITEM;154;290;1.10;251.1593
ITEM;2535;58;1.18;1530238
ITEM;2274;58;1.12;1530238
ITEM;2288;13;0.99;1530238
ITEM;2290;40;0.81;1530238
ITEM;2355;35;0.58;1530238
ITEM;2438;23;1.24;1530238
ITEM;2285;54;0.69;1530238
ITEM;2317;48;0.76;1530238
ITEM;2322;49;1.24;1530238
ITEM;2184;12;0.78;219431
ITEM;2363;53;0.85;401911.6
ITEM;2276;9;0.95;401911.6
ITEM;2105;20;0.54;302007.4
ITEM;2453;29;0.93;302007.4
ITEM;2546;5;0.53;302007.4
ITEM;2361;7;0.59;302007.4
ITEM;2110;35;0.92;302007.4
ITEM;2451;35;0.74;302007.4
ITEM;2481;51;1.10;302007.4
ITEM;2439;10;0.51;273.0366
ITEM;2550;17;1.24;273.0366
ITEM;2152;37;0.89;273.0366
ITEM;2411;7;0.71;273.0366
ITEM;2362;24;0.64;273.0366
ITEM;2456;57;0.97;273.0366
ITEM;2154;18;0.96;273.0366
ITEM;2221;29;0.96;107692
ITEM;2301;33;1.05;276932.9
ITEM;2122;5;1.05;276932.9
</MARKET>
// SKILLS;Skill_id;Price_modifier
<SKILLS>
SKILL;212;1.96
SKILL;61;1.92
SKILL;228;0.94
SKILL;15;1.02
SKILL;27;1.86
SKILL;64;1.97
SKILL;224;0.53
SKILL;42;1.27
SKILL;11;1.49
</SKILLS>
// MISSION , dbid , timer, id, data, title, factionid
<MISSIONS>
</MISSIONS>
// SHIP HANGAR;count;Price_modifier;Ship_filename
<HANGAR>
SHIP;1;1.00;ship_data_(excavation_cruiser_1).txt
SHIP;2;1.03;ship_data_(excavation_frigate_1).txt
SHIP;3;1.06;ship_data_(pirate_carrier_1).txt
SHIP;4;0.98;ship_data_(support_utility_1).txt
SHIP;5;0.92;ship_data_(pirate_utility_1).txt
SHIP;6;1.06;ship_data_(battle_shuttle_1).txt
SHIP;7;1.00;ship_data_(support_carrier_1).txt
SHIP;8;0.91;ship_data_(pirate_escort_1).txt
</HANGAR>
// STORAGE;item_id;Qty;0
<STORAGE>
